id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7802112,Rental unit in Santiago Centro / Barrio Bellas artes. · ★4.67 · 2 bedrooms · 3 beds · 1 private bath,41068805,Maria,,Santiago,-33.43392,-70.64823,Private room,40017,2,3,2018-03-16,0.04,1,355,0,
7841066,Rental unit in Providencia · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,39392277,Patricia,,Providencia,-33.42091,-70.60655,Entire home/apt,125000,6,5,2023-10-24,0.05,1,54,1,
7875355,Rental unit in Santiago Centro · ★4.50 · 1 bedroom · 1 bed · 1 bath,21739685,Alejandro,,Santiago,-33.44724,-70.65381,Entire home/apt,29143,2,32,2023-09-29,0.32,11,365,7,
9225673,Rental unit in Vitacura · 2 bedrooms · 1 bed · 2 baths,10819010,Camila,,Las Condes,-33.39495,-70.56171,Entire home/apt,115000,5,0,,,1,358,0,
9232773,Rental unit in Ñuñoa · 1 bedroom · 1 bed · 1 bath,47931442,Angela,,Ñuñoa,-33.44555,-70.57366,Private room,35698,2,0,,,1,364,0,
8290728,Home in El Bosque · ★4.60 · 1 bedroom · 8 beds · 3.5 shared baths,43688051,Ventana Sur,,Providencia,-33.44468,-70.62738,Shared room,24989,1,20,2020-01-14,0.20,4,0,0,
8310826,Rental unit in Santiago · ★4.69 · 1 bedroom · 1 bed · 1 bath,43816509,Jean,,Santiago,-33.45278,-70.6671,Entire home/apt,36429,1,674,2023-12-17,6.72,1,335,96,
9234736,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 private bath,46310936,Karen,,Las Condes,-33.42023,-70.57268,Private room,22311,3,1,2015-11-13,0.01,1,364,0,
8362132,Home in Santiago · ★4.73 · 1 bedroom · 1 bed · 1 private bath,43688051,Ventana Sur,,Providencia,-33.44441,-70.62705,Private room,53548,1,22,2022-06-12,0.22,4,0,0,
8372070,Rental unit in Recoleta · 2 bedrooms · 2 beds · 2 baths,41839181,Liliana,,Recoleta,-33.43289,-70.6377,Entire home/apt,89246,1,0,,,2,0,0,
8398502,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,15060222,Carmen,,Providencia,-33.43124,-70.6105,Private room,22000,30,3,2022-03-31,0.06,2,300,0,
9237652,Rental unit in Ñuñoa · 2 bedrooms · 3 beds · 1 bath,48013512,Marisol,,Ñuñoa,-33.46351,-70.62416,Entire home/apt,35000,3,2,2017-09-12,0.02,2,0,0,
9238019,Condo in Santiago · 1 bedroom · 1 bed · 1 bath,48013512,Marisol,,Santiago,-33.44548,-70.64986,Private room,44623,6,0,,,2,0,0,
8410271,Rental unit in Ñuñoa · ★4.97 · 1 bedroom · 2 beds · 1 bath,24106466,Nubian,,Ñuñoa,-33.45355,-70.59812,Entire home/apt,34000,9,29,2023-12-15,0.32,1,222,6,
9250682,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,48057774,Richard,,Santiago,-33.44253,-70.69037,Private room,24989,1,1,2015-12-12,0.01,1,365,0,
8429932,Home in santiago · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,44394806,Gabriela,,San Joaquín,-33.48101,-70.62334,Private room,21000,2,16,2023-11-27,0.19,1,364,1,
8437262,Condo in Santiago · ★4.80 · 1 bedroom · 1 bed · 1 bath,44424761,Familia Cifuentes Kruuse,,Santiago,-33.45004,-70.63949,Entire home/apt,30000,2,5,2023-12-09,0.96,3,359,5,
9261868,Rental unit in Providencia · ★4.80 · 1 bedroom · 1 bed · 1 bath,45777807,Emily,,Providencia,-33.4229,-70.61143,Entire home/apt,50000,2,10,2023-09-30,0.46,10,363,1,
8484711,Bed and breakfast in Pudahuel · ★4.76 · 1 bedroom · 2 beds · 2 shared baths,34289279,Olguita_David_La Gordita,,Pudahuel,-33.43288,-70.75676,Private room,27000,1,42,2023-12-20,0.42,4,204,8,
8485980,Rental unit in Providencia · 3 bedrooms · 2 beds · 2 baths,27865298,Ignacio,,Providencia,-33.43869,-70.60482,Entire home/apt,35500,180,0,,,1,0,0,
9301021,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,48284315,Jose,,Las Condes,-33.41757,-70.57182,Private room,22311,3,0,,,1,0,0,
8506709,Rental unit in Santiago · ★4.0 · 1 bedroom · 1 bed · 1 bath,44793414,Maria Isabel,,Santiago,-33.448,-70.64046,Entire home/apt,22500,25,4,2021-01-07,0.04,1,24,0,
8538910,Rental unit in Santiago · ★4.85 · 1 bedroom · 2 beds · 2 baths,44954340,Pato,,Santiago,-33.43797,-70.63617,Private room,26774,1,86,2019-10-13,0.86,1,360,0,
9307301,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,45518232,Lucia,,Santiago,-33.44848,-70.63994,Private room,,4,0,,,1,0,0,
8548939,Rental unit in Providencia · ★4.42 · 1 bedroom · 1 bed · 1 bath,43099912,Pedro MG,,Providencia,-33.42551,-70.6108,Entire home/apt,35071,3,59,2023-10-18,0.59,7,11,14,
9366176,Rental unit in Santiago · ★4.80 · 1 bedroom · 1 bed · 1 bath,6136680,Felipe,,Santiago,-33.44043,-70.65671,Entire home/apt,22843,2,20,2023-06-02,0.28,3,250,5,
8582670,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,45159509,Catalina,,Providencia,-33.43126,-70.60307,Private room,29000,20,1,2023-03-10,0.10,1,87,1,
8594852,Boutique hotel in Santiago · ★4.62 · 2 bedrooms · 3 beds · 1 shared bath,45228062,Mario,,Santiago,-33.4429,-70.66234,Private room,12580,3,13,2023-12-14,0.13,1,355,3,
9388817,Condo in Las Condes · ★4.86 · 1 bedroom · 1 bed · 1 bath,48703378,Thania,,Las Condes,-33.40537,-70.58117,Private room,30000,1,7,2020-02-09,0.07,2,300,0,
8612426,Rental unit in San Miguel · 1 bedroom · 1 bed · 1 bath,45307049,Felipe,,San Miguel,-33.47982,-70.6535,Private room,88969,30,0,,,1,365,0,
9391589,Rental unit in Ñuñoa · ★4.61 · 2 bedrooms · 3 beds · 2 baths,41943461,Veronica,,Ñuñoa,-33.45517,-70.57773,Entire home/apt,68887,30,28,2018-08-08,0.29,1,0,0,
8612825,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,34135853,Jacqueline,,Santiago,-33.44235,-70.65112,Private room,200000,3,0,,,2,0,0,Rut 76004444-K
9413288,Serviced apartment in Providencia · ★4.75 · 2 bedrooms · 2 beds · 2 baths,43689873,Gonzalo,,Providencia,-33.42552,-70.61533,Private room,89246,1,84,2023-09-02,0.89,4,33,7,
9426091,Rental unit in Las Condes · ★4.58 · 3 bedrooms · 5 beds · 2 baths,20313912,Juan Carlos,,Las Condes,-33.39896,-70.56668,Entire home/apt,80321,14,12,2023-01-20,0.13,3,365,1,
8647405,Rental unit in Farellones  · ★4.92 · 1 bedroom · 2 beds · 1 bath,37993402,Marta,,Lo Barnechea,-33.35087,-70.31221,Entire home/apt,80000,1,51,2023-11-30,0.51,2,89,10,
9427243,Condo in Santiago · ★4.74 · 1 bedroom · 1 bed · 1 bath,32286487,Pedro Alfonso,,Santiago,-33.45269,-70.65692,Entire home/apt,32071,2,255,2023-12-12,2.64,1,325,41,
8648400,Rental unit in Las Condes · ★4.49 · 1 bedroom · 1 bed · 1 bath,16899343,Francisco,,Las Condes,-33.41473388671875,-70.60022735595703,Entire home/apt,33571,2,79,2023-12-04,1.04,6,165,26,
9463434,Rental unit in Santiago · ★4.76 · 1 bedroom · 1 bed · 1 bath,38362946,Eduardo,,Santiago,-33.44719,-70.63543,Entire home/apt,36000,1,34,2023-12-07,0.35,4,350,3,
9506075,Rental unit in Ñuñoa · 1 bedroom · 1 bed · 1 bath,49256850,Paz,,Ñuñoa,-33.43491,-70.58063,Private room,37483,1,0,,,1,0,0,
8652614,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 bath,2752180,Marcos,,Providencia,-33.425,-70.61508,Entire home/apt,57802,1,3,2017-07-27,0.03,8,361,0,
8686016,Home in Lo Barnechea · 1 bedroom · 2 beds · 2 baths,45608861,Marta Cristina,,Lo Barnechea,-33.35651,-70.48044,Private room,75859,5,2,2017-01-14,0.02,1,0,0,
9506571,Rental unit in Santiago · ★4.50 · 2 bedrooms · 3 beds · 2 baths,49264467,Miguel  Angel,,San Joaquín,-33.48127,-70.62372,Entire home/apt,55333,365,22,2018-08-13,0.23,1,362,0,
9511031,Rental unit in Las Condes · ★4.85 · 3 bedrooms · 3 beds · 2 baths,49282724,Soledad,,Las Condes,-33.41901,-70.56798,Entire home/apt,91923,5,62,2021-04-01,0.65,1,1,0,
8689871,Home in Penalolen · 1 bedroom · 1 bed · 1 private bath,45626018,María Elena,,Peñalolén,-33.46515,-70.53603,Private room,29990,1,0,,,1,365,0,
9520514,Rental unit in Providencia · 1 bedroom · 1 bed · 1 shared bath,19294650,Jorge,,Providencia,-33.43282,-70.61604,Shared room,26774,1,0,,,1,365,0,
8690059,Rental unit in Providencia · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,45471811,Monica Y Monito,,Providencia,-33.43818,-70.62938,Private room,16000,3,163,2023-12-15,1.82,1,0,27,
9592933,Rental unit in Santiago · ★4.71 · 2 bedrooms · 5 beds · 2 baths,46676444,Apart Suites,,Santiago,-33.44816,-70.64813,Entire home/apt,62472,1,31,2017-04-05,0.32,13,0,0,
8704538,Rental unit in Providencia · 1 bedroom · 2 beds · 1 bath,45694759,Eduardo,,Providencia,-33.42896,-70.61835,Private room,35698,5,0,,,1,0,0,
9605254,Rental unit in Providencia · ★4.83 · 1 bedroom · 1 bed · 1 bath,21490519,Cristobal,,Providencia,-33.43239,-70.61109,Entire home/apt,52378,30,270,2023-11-22,2.80,2,331,44,
8719700,Rental unit in Santiago · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,45764832,Rodolfo,,Ñuñoa,-33.44982,-70.63076,Private room,,7,7,2018-09-02,0.07,1,0,0,
9612347,Home in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 private bath,49733822,Laura,,Las Condes,-33.4231,-70.58776,Private room,30000,2,6,2022-03-10,0.07,1,0,0,
8720255,Guesthouse in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 private bath,45768783,Osvaldo Y Tamara,,Santiago,-33.44045,-70.67241,Private room,24899,1,131,2023-12-15,1.36,1,0,19,
8722054,Serviced apartment in Providencia · ★4.67 · 1 bedroom · 3 beds · 1 bath,45777807,Emily,,Providencia,-33.42477,-70.61053,Entire home/apt,50000,2,43,2023-11-05,0.43,10,364,10,
9613594,Rental unit in Providencia · 1 bedroom · 1 bed · 1.5 baths,49739452,Manuel,,Providencia,-33.4419,-70.62991,Private room,29451,1,1,2022-12-05,0.08,1,0,0,
8739181,Rental unit in Santiago · ★4.71 · 1 bedroom · 2 beds · 1 bath,45848211,Soledad,,Santiago,-33.43884,-70.64578,Entire home/apt,27692,3,138,2023-12-11,1.40,3,351,15,
9623235,Rental unit in Providencia · ★4.80 · 1 bedroom · 2 beds · 1 bath,49780698,Martin Y Sandra,,Providencia,-33.42835,-70.62154,Entire home/apt,32000,3,50,2021-01-15,0.52,6,0,0,
9624208,Condo in Providencia · 1 bedroom · 1 bed · 1.5 baths,20373404,Marcelita,,Providencia,-33.43704,-70.62994,Private room,26708,1,0,,,2,0,0,
8742006,Condo in Ñuñoa · ★5.0 · 1 bedroom · 2 beds · 1 bath,38407836,Denisse,,Ñuñoa,-33.45745,-70.57321,Private room,25881,1,14,2023-04-03,0.14,1,87,3,
9630451,Home in Ñuñoa · ★5.0 · 4 bedrooms · 1 bed · 2 shared baths,49807803,Alejandra,,Ñuñoa,-33.44828,-70.60338,Private room,15000,1,3,2020-10-30,0.06,17,334,0,
8751796,Rental unit in Santiago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,45824290,Migue,,Santiago,-33.45616912841797,-70.6611328125,Private room,25000,1,27,2023-12-05,1.97,1,0,22,
9662695,Rental unit in Providencia · ★4.51 · 1 bedroom · 1 bed · 1 bath,16306327,Rodrigo,,Providencia,-33.43423,-70.62757,Entire home/apt,50000,2,41,2023-12-11,0.45,1,72,19,
8757411,Condo in Santiago · ★4.95 · 1 bedroom · 1 bed · 1 bath,1024710,Stefan,,Santiago,-33.44806,-70.64877,Entire home/apt,26774,14,21,2023-06-01,0.21,1,331,4,
9693923,Rental unit in Providencia · ★4.94 · 2 bedrooms · 2 beds · 2 baths,35731080,Felipe,,Providencia,-33.4308,-70.62459,Entire home/apt,68719,3,144,2023-12-12,1.49,1,49,20,
8808899,Rental unit in Providencia · ★4.96 · 1 bedroom · 1 bed · 1 bath,10405327,Claudia,,Providencia,-33.43378,-70.62679,Entire home/apt,36857,2,275,2023-12-22,2.76,3,161,57,
9695855,Rental unit in Santiago · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,50071898,Lizeth,,Santiago,-33.45549,-70.64477,Private room,17000,2,113,2023-12-23,1.39,1,59,26,
8842722,Rental unit in Providencia · ★4.88 · 1 bedroom · 1 bed · 1 bath,43037499,Constanza,,Providencia,-33.42483,-70.61758,Entire home/apt,33571,20,58,2023-11-10,0.64,1,63,5,
9715395,Rental unit in Las Condes · ★4.70 · 1 bedroom · 2 beds · 1 bath,50152771,Daniel,,Las Condes,-33.41651762061507,-70.60309085807033,Entire home/apt,49643,2,40,2023-11-27,0.41,2,223,11,
8867955,Rental unit in Las Condes · 2 bedrooms · 1 bed · 2 baths,11887942,Julian,,Las Condes,-33.42247,-70.58049,Entire home/apt,89246,20,1,2016-08-28,0.01,1,365,0,
8924477,Rental unit in Ñuñoa · 2 bedrooms · 1 bed · 1 bath,46667133,Erika,,Santiago,-33.45294,-70.63089,Entire home/apt,,1,1,2017-07-26,0.01,2,0,0,
9756259,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 shared bath,27494638,Maria Isabel,,Las Condes,-33.4204,-70.57286,Private room,20000,5,1,2016-03-01,0.01,1,364,0,
9757797,Rental unit in Providencia · ★4.80 · 2 bedrooms · 3 beds · 2 baths,50322220,Valentina,,Ñuñoa,-33.44826,-70.62168,Entire home/apt,,4,10,2020-11-16,0.11,1,0,0,
8926023,Rental unit in Santiago · ★4.48 · 2 bedrooms · 4 beds · 1 bath,46676444,Apart Suites,,Santiago,-33.44986,-70.65002,Entire home/apt,47300,1,42,2019-10-22,0.42,13,0,0,
8935870,Rental unit in Santiago · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,46717647,Felipe,,Santiago,-33.4436,-70.64294,Private room,22311,1,22,2018-03-01,0.22,1,89,0,
9778375,Condo in Santiago · 1 bedroom · 2 beds · 1 bath,26981841,Alicia,,Santiago,-33.44999,-70.64873,Entire home/apt,35000,30,2,2019-11-24,0.02,1,364,0,
9793942,Rental unit in Recoleta · ★4.88 · 1 bedroom · 1 bed · 1 bath,48949487,Claudio,,Recoleta,-33.43296,-70.64099,Entire home/apt,35000,2,128,2023-07-23,1.37,1,0,1,
8948209,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,45434439,Domingo,,Santiago,-33.44381,-70.64197,Private room,44623,1,0,,,1,0,0,
9817114,Rental unit in Las Condes · ★4.83 · 5 bedrooms · 12 beds · 3 baths,49726562,Marcelo,,Lo Barnechea,-33.32686,-70.22914,Entire home/apt,638673,2,24,2023-10-06,0.27,1,364,11,
9029201,Rental unit in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 bath,47132500,Cristian,,Las Condes,-33.40609,-70.5652,Private room,70000,4,3,2022-05-29,0.03,1,179,0,
9866294,Serviced apartment in Las Condes · ★4.85 · 1 bedroom · 1 bed · 1 bath,50777526,Marcela,,Las Condes,-33.37639,-70.52479,Entire home/apt,57830,10,13,2023-11-06,0.14,1,344,3,
9034896,Rental unit in Vitacura · 3 bedrooms · 1 bed · 3 baths,31522105,Iris,,Vitacura,-33.39466,-70.5885,Entire home/apt,1494870,1,0,,,1,0,0,
9882408,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 private bath,16837451,Gonzalo Matías,,Providencia,-33.42747,-70.61596,Private room,25000,2,12,2023-12-17,0.52,2,365,7,
9045775,Rental unit in Santiago · ★4.68 · 2 bedrooms · 4 beds · 1 bath,46676444,Apart Suites,,Santiago,-33.45042,-70.64815,Entire home/apt,48702,1,65,2023-07-07,0.65,13,54,2,
9884250,Rental unit in Vitacura · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,35006446,Pati,,Vitacura,-33.39412,-70.58915,Private room,82874,3,19,2018-04-27,0.20,1,358,0,
9088420,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 private bath,47386982,Claudio,,Las Condes,-33.41419,-70.59237,Private room,31236,10,2,2016-01-05,0.02,1,364,0,
9886844,Rental unit in Santiago · ★4.67 · 2 bedrooms · 3 beds · 1 bath,50862252,Norma,,Santiago,-33.44972,-70.64079,Entire home/apt,38226,1,3,2016-01-23,0.03,2,209,0,
9119005,Condo in Providencia · ★4.48 · 1 bedroom · 1 bed · 1.5 baths,45777807,Emily,,Providencia,-33.42478,-70.61057,Entire home/apt,43000,2,31,2023-12-16,1.18,10,363,10,
9922660,Rental unit in Providencia · ★4.97 · 1 bedroom · 1 bed · 1 private bath,51007543,Marisol,,Providencia,-33.42414,-70.60669,Private room,26774,3,73,2020-03-31,0.79,1,171,0,
9940926,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,50678606,Elba,,Santiago,-33.44882,-70.65009,Private room,44623,2,0,,,1,0,0,
9151207,Rental unit in Santiago · ★4.33 · 2 bedrooms · 4 beds · 1 bath,46676444,Apart Suites,,Santiago,-33.44843,-70.6485,Entire home/apt,46408,1,40,2019-10-17,0.41,13,0,0,
9194694,Condo in Santiago · ★4.81 · 1 bedroom · 1 bed · 1 private bath,47831661,Ines Yovenis,,Santiago,-33.44739,-70.67317,Private room,17794,1,16,2023-06-23,0.28,1,364,3,
9219549,Rental unit in Santiago · ★4.85 · 2 bedrooms · 5 beds · 2 baths,46676444,Apart Suites,,Santiago,-33.44854,-70.64995,Entire home/apt,62472,1,33,2023-07-28,0.33,13,39,2,
10499698,Rental unit in Santiago · ★4.67 · 2 bedrooms · 4 beds · 1 bath,52661582,"Patricio, Manager Los Refugios Suit",,Santiago,-33.44699,-70.63668,Entire home/apt,53548,2,24,2019-01-31,0.25,4,0,0,
9952639,Rental unit in Providencia · ★4.83 · 1 bedroom · 1 bed · 1 bath,51145926,Alejandro,,Providencia,-33.42967,-70.61974,Entire home/apt,45000,5,11,2023-11-22,0.13,2,0,1,
10509275,Rental unit in Santiago · ★5.0 · 3 bedrooms · 3 beds · 3 baths,49624842,Dirk,,Las Condes,-33.42274,-70.5858,Entire home/apt,45000,14,14,2023-11-26,0.17,1,80,7,
9975608,Home in La Florida · 1 bedroom · 1 bed · Half-bath,51086197,Benjamin,,La Florida,-33.5247,-70.53296,Private room,10676,1,0,,,1,365,0,
10514061,Townhouse in Providencia · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,23816195,Francisco,,Providencia,-33.436401267954416,-70.6304555435281,Entire home/apt,320000,3,11,2023-12-26,1.79,1,343,11,
9977286,Serviced apartment in Providencia · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,51268346,Leon,,Providencia,-33.43183,-70.62225,Private room,21286,1,83,2023-12-12,0.86,1,12,29,
9991284,Rental unit in Las Condes · ★4.85 · 1 bedroom · 1 bed · 1 bath,48703378,Thania,,Las Condes,-33.40652,-70.57942,Private room,30000,1,13,2023-09-20,0.14,2,267,1,
10524670,Rental unit in Santiago · ★4.64 · 3 bedrooms · 4 beds · 2 baths,52661582,"Patricio, Manager Los Refugios Suit",,Santiago,-33.44683,-70.63531,Entire home/apt,69612,2,163,2023-11-18,1.72,4,261,20,Registro Sernatur 28.788
10525423,Home in Santiago · 1 bedroom · 1 bed · 1 shared bath,54270365,Leo,,Huechuraba,-33.38042,-70.64384,Private room,15000,2,0,,,1,0,0,
9993910,Rental unit in Providencia · 1 bedroom · 4 beds · 1 bath,51343848,Rosa Leticia,,Providencia,-33.42664,-70.61915,Private room,26774,1,1,2016-06-28,0.01,1,0,0,
10525467,Home in Las Condes · ★4.93 · 1 bedroom · 1 bed · 1 bath,54270705,Elisa,,Las Condes,-33.39252,-70.55021,Entire home/apt,43731,1,14,2019-10-01,0.21,2,0,0,
10028008,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2359561,Gera,,Santiago,-33.44782,-70.6392,Private room,9000,10,16,2023-10-31,0.19,3,49,1,
10525923,Rental unit in Santiago · ★4.66 · 1 bedroom · 1 bed · 1 bath,54273635,Veronica,,Santiago,-33.44619,-70.64736,Entire home/apt,50000,3,41,2019-01-14,0.42,1,363,0,
10033078,Rental unit in Providencia · 4 bedrooms · 5 beds · 2 shared baths,51506329,Jorge,,Providencia,-33.43699,-70.63312,Private room,13387,150,0,,,1,0,0,
10542324,Rental unit in Ñuñoa · Studio · 2 beds · 0 shared baths,38172450,Andres,,Ñuñoa,-33.45592,-70.58416,Private room,14279,1,0,,,1,365,0,
10575061,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,54078921,Miguel,,Santiago,-33.44675,-70.65232,Entire home/apt,44623,3,6,2023-02-02,0.06,1,115,1,
10595488,Condo in Santiago · ★4.84 · 2 bedrooms · 3 beds · 2 baths,54664951,Andrés,,Santiago,-33.43718,-70.65407,Entire home/apt,44623,4,249,2023-11-28,2.60,1,200,30,
10039049,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,51531636,Gise,,Santiago,-33.44991,-70.64987,Entire home/apt,31500,3,1,2019-04-23,0.02,1,0,0,
10614308,Condo in Providencia · 2 bedrooms · 4 beds · 1 bath,34009884,Angelica,,Providencia,-33.42467,-70.61713,Entire home/apt,80000,2,0,,,3,365,0,
10053418,Rental unit in Santiago · ★4.64 · 1 bedroom · 1 bed · 1 bath,48761671,Cristian,,Ñuñoa,-33.4621,-70.6275,Entire home/apt,19571,15,33,2023-09-01,0.49,3,179,12,
10615142,Rental unit in Providencia · ★4.59 · 1 bedroom · 1 bed · 1 bath,34009884,Angelica,,Providencia,-33.42639,-70.61713,Entire home/apt,58000,2,34,2022-02-13,0.44,3,365,0,
10634183,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,54896801,Patricia,,Providencia,-33.43569,-70.6054,Private room,16957,1,5,2017-03-13,0.05,1,87,0,
10081512,Rental unit in Santiago · 2 bedrooms · 3 beds · 1 bath,51731027,M&L Propiedades,,Estación Central,-33.45363,-70.6933,Entire home/apt,62472,1,0,,,1,0,0,
10098414,Condo in Santiago · ★4.76 · Studio · 1 bed · 1 bath,8814556,Benjamin Andres,,Santiago,-33.44703,-70.64879,Entire home/apt,24096,30,25,2023-08-06,0.28,4,321,4,
10634357,Rental unit in Providencia · ★4.79 · 2 bedrooms · 1 bed · 1.5 shared baths,4337059,Sebastian,,Providencia,-33.43175,-70.60924,Private room,20527,2,39,2019-10-05,0.41,1,92,0,
10099033,Condo in Santiago · ★4.92 · Studio · 1 bed · 1 bath,8814556,Benjamin Andres,,Santiago,-33.44703,-70.64879,Entire home/apt,25881,15,12,2023-11-11,0.15,4,168,3,
10644353,Home in Macul · ★5.0 · 1 bedroom · 1 bed · 1 private bath,91543927,Eugenia,,Macul,-33.50146,-70.61204,Private room,26691,30,14,2022-04-30,0.16,3,365,0,
10121967,Rental unit in Santiago · ★4.90 · 2 bedrooms · 3 beds · 1 bath,48962672,Elsy,,Santiago,-33.43584,-70.65928,Entire home/apt,35679,5,250,2023-12-11,2.57,1,350,21,
10660715,Home in Providencia · ★4.71 · 2 bedrooms · 1 bed · 1 shared bath,54771064,Casa-Taller,,Providencia,-33.44787,-70.62754,Private room,20000,1,7,2017-07-19,0.07,1,364,0,
10126242,Rental unit in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 private bath,51966337,Valeria,,Santiago,-33.4372,-70.65473,Private room,19990,1,6,2022-03-31,0.08,17,305,0,
10674535,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,33602851,Yael,,Providencia,-33.43368,-70.61363,Private room,30000,30,0,,,1,0,0,
10165623,Rental unit in Providencia · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,52183429,Manuela,,Providencia,-33.42751,-70.61647,Entire home/apt,50000,14,4,2023-07-17,0.24,1,342,2,
